# Czech aspect: lemma <TAB> impf|pf <TAB> counterpart lemmas (comma-separated, may be empty)
přimknout	pf	přimykat
přimluvit	pf	
přimět	pf	
přinutit	pf	
přinášet	impf	
přinést	pf	přinášet
připadat	impf	
připadnout	pf	připadat
připalovat	impf	připálit
připevnit	pf	připevňovat
připisovat	impf	připsat
připlést	pf	připlétat
připodobnit	pf	
připojit	pf	připojovat
připojovat	impf	
připomenout	pf	připomínat
připomínat	impf	
připoutat	pf	připoutávat
připoutávat	impf	připoutat
připouštět	impf	
připravit	pf	připravovat
připravovat	impf	připravit
připustit	pf	připouštět
připálit	pf	připalovat
připéct	pf	
přirovnat	pf	přirovnávat
přisadit	pf	přisazovat
přiskočit	pf	
přiskřípnout	pf	
přispívat	impf	přispět
přispěchat	pf	přispíchat
přispět	pf	přispívat
přistihnout	pf	přistihovat
přistoupit	pf	přistupovat
přistupovat	impf	
přistát	pf	přistávat
přistěhovat	pf	
přisvojit	pf	
přisvojovat	impf	přisvojit
přitahovat	impf	přitáhnout
přitulit	pf	tulit
přitáhnout	pf	přitahovat
přivodit	pf	přivádět
přivádět	impf	přivodit,přivést
přivázat	pf	přivazovat
přivážet	impf	přivézt
přivést	pf	přivádět
přivézt	pf	přivážet
přizabít	pf	
přiznat	pf	přiznávat
přiznávat	impf	
přizpůsobit	pf	přizpůsobovat
přizpůsobovat	impf	
přizvat	pf	
přičíst	pf	přičítat
přičítat	impf	přičíst
přiřadit	pf	přiřazovat
přádat	impf	
přát	impf	popřát
přátelit	impf	spřátelit
přísahat	impf	
příst	impf	upříst
přít	impf	
příčit	impf	
pšoukat	impf	
půjčit	pf	půjčovat
půjčovat	impf	
půlit	impf	rozpůlit
působit	impf	
rabovat	impf	vyrabovat
rachotit	impf	
radikalizovat	impf	
radit	impf	poradit
radovat	impf	
radívat	impf	
rafinovat	impf	
rajcovat	impf	
rajzovat	impf	
ranit	pf	
razit	impf	
rašplovat	impf	
rdousit	impf	zardousit
rdít	impf	zardít
reagovat	impf	zareagovat
recenzovat	impf	
recitovat	impf	zarecitovat
recitovávat	impf	
refaktorovat	pf	
reformulovat	pf	
registrovat	impf	
regulovat	impf	
reinstalovat	pf	reinstalovávat,instalovat
rekreovat	impf	
rekrutovat	impf	
remcat	impf	zaremcat
remizovat	pf	
renovovat	impf	zrenovovat
reprezentovat	impf	
reptat	impf	
resetovat	impf	
respektovat	impf	
restovat	impf	orestovat
revidovat	impf	
revokovat	impf	
rezavět	impf	zrezavět
rezervovat	impf	
rezignovat	pf	
rezonovat	impf	
režírovat	impf	
risknout	pf	riskovat
riskovat	impf	risknout
rmoutit	impf	
rmutovat	impf	
robit	impf	
rodit	impf	porodit
rojit	impf	
rokovat	impf	
rolovat	impf	
rosit	impf	orosit
rotovat	impf	
roubat	impf	
roubovat	impf	naroubovat
rouhat	impf	zarouhat
rousat	impf	
rovnat	impf	urovnat
rozbalit	pf	rozbalovat
rozbolet	pf	
rozbouchnout	pf	rozbuchávat
rozbíhat	impf	rozběhnout
rozbít	pf	rozbíjet
rozběhnout	pf	rozbíhat
rozběsnit	pf	
rozcházet	impf	rozejít
rozcvičit	pf	rozcvičovat
rozcvičovat	impf	
rozdat	pf	rozdávat
rozdmýchat	pf	
rozdrtit	pf	drtit
rozdávat	impf	
rozdělit	pf	rozdělovat
rozdělovat	impf	
rozebrat	pf	rozebírat
rozebírat	impf	rozebrat,rozeběhnout
rozednít	pf	rozednívat
rozedrat	pf	
rozehnat	pf	
rozehrát	pf	rozehrávat
rozehřát	pf	rozehřívat,rozehřávat
rozejít	pf	
rozemlít	pf	
rozepnout	pf	rozpínat
rozepsat	pf	rozepisovat
rozesmát	pf	rozesmávat
rozesmávat	impf	
rozesrat	pf	
rozestavit	pf	rozestavovat
rozestlat	pf	
rozestoupit	pf	rozestupovat
rozetírat	impf	rozetřít
rozetřít	pf	rozetírat
rozeznat	pf	rozeznávat
rozeznávat	impf	rozeznat
rozežrat	pf	rozežírat,rozžírat
rozfoukat	pf	
rozhlásit	pf	rozhlašovat
rozhněvat	pf	
rozhodnout	pf	rozhodovat
rozhodovat	impf	
rozhořet	pf	
rozházet	impf	rozhodit
rozjebat	pf	rozjebávat
rozjímat	impf	
rozkližovat	impf	
rozkládat	impf	rozložit
rozklíčovat	pf	rozklíčovávat
rozklížit	pf	rozkližovat
rozkoukat	pf	koukat
rozkrojit	pf	rozkrájet
rozkročit	pf	
rozkulačit	pf	rozkulačovat
rozkulačovat	impf	rozkulačit
rozkázat	pf	rozkazovat
rozlehnout	pf	
rozlepit	pf	rozlepovat
rozlišit	pf	rozlišovat
rozlišovat	impf	rozlišit
rozloučit	pf	loučit,rozlučovat
rozložit	pf	rozkládat
rozluštit	pf	luštit
rozlít	pf	rozlévat
rozmazat	pf	rozmazávat
rozmazlit	pf	rozmazlovat
rozmazlovat	impf	rozmazlit
rozmazávat	impf	rozmazat
rozmixovat	pf	
rozmlouvat	impf	rozmluvit
rozmluvit	pf	rozmlouvat
rozmnožit	pf	rozmnožovat
rozmnožovat	impf	rozmnožit
rozmoci	pf	
rozmotat	pf	
rozmrazit	pf	rozmrazovat
rozmrazovat	impf	rozmrazit
rozmrznout	pf	
rozmístit	pf	rozmísťovat
rozmísťovat	impf	rozmístit
rozmělnit	pf	rozmělňovat
rozmělňovat	impf	rozmělnit
rozměnit	pf	rozměňovat
roznítit	pf	rozněcovat
rozněcovat	impf	
rozostřit	pf	rozostřovat
rozostřovat	impf	rozostřit
rozpadat	impf	rozpadnout
rozpakovat	impf	
rozpinkat	pf	rozpinkávat
rozplakat	pf	
rozplánovat	pf	
rozplést	pf	rozplétat
rozpoltit	pf	
rozpovídat	pf	
rozpoznat	pf	rozpoznávat
rozpoznávat	impf	rozpoznat
rozpracovat	pf	
rozprostírat	impf	rozprostřít
rozprostřít	pf	
rozptýlit	pf	rozptylovat
rozpustit	pf	rozpouštět
rozpřáhnout	pf	rozpřahat,rozpřahovat
rozpůlit	pf	půlit
rozsadit	pf	rozsazovat
rozsoudit	pf	rozsuzovat
rozsténat	pf	
rozsvítit	pf	rozsvěcovat
rozsvěcovat	impf	
rozsypat	pf	
roztahovat	impf	roztáhnout
roztančit	pf	
roztavit	pf	tavit
roztočit	pf	roztáčet
roztrhat	pf	trhat,roztrhovat,roztrhávat
roztrhnout	pf	
roztáhnout	pf	roztahovat
roztát	pf	tát
roztéct	pf	roztékat
roztřetit	pf	třetit
roztřást	pf	roztřásat
roztřídit	pf	třídit
roztříštit	pf	
rozumět	impf	porozumět
rozveselit	pf	rozveselovat
rozvinout	pf	rozvíjet
rozvrstvit	pf	rozvrstvovat
rozvádět	impf	
rozvázat	pf	
rozvést	pf	rozvádět
rozvézt	pf	
rozvíjet	impf	rozvinout
rozvěsit	pf	rozvěšovat
rozvěšovat	impf	rozvěsit
rozzlobit	pf	zlobit
rozzuřit	pf	zuřit
rozčesat	pf	rozčesávat
rozčilovat	impf	
rozčtvrtit	pf	čtvrtit
rozčílit	pf	rozčilovat
rozčísnout	pf	
rozředit	pf	ředit
rozšifrovat	pf	
rozšiřovat	impf	rozšířit
rozškubat	pf	
rozštěpit	pf	rozštěpovat
rozštěpovat	impf	
rozšířit	pf	rozšiřovat
rožnout	pf	rožínat
rubat	impf	
rudnout	impf	zrudnout
ruinovat	impf	zruinovat
rupat	impf	rupnout
ručit	impf	
rušit	impf	
rvát	impf	
rybařit	impf	
ráčkovat	impf	
rýmovat	impf	
rýpat	impf	rýpnout
rýsovat	impf	narýsovat
rýt	impf	
rýžovat	impf	
růst	impf	
různit	impf	
ržát	impf	
sabotovat	impf	
sahat	impf	sáhnout
sbalit	pf	balit
sbližovat	impf	sblížit
sblížit	pf	sbližovat
sbrousit	pf	
sbíhat	impf	seběhnout
sbírat	impf	sebrat
schnout	impf	uschnout
schovat	pf	schovávat
schovávat	impf	schovat
schvalovat	impf	schválit
schválit	pf	schvalovat
scházet	impf	sejít
scvrknout	pf	scvrkávat
sdrhnout	pf	
sdílet	impf	
sdírat	impf	sedřít
sdělit	pf	sdělovat
sdělovat	impf	
sebrat	pf	sbírat
seběhnout	pf	sbíhat
sedat	impf	sednout
sedlat	impf	osedlat
sednout	pf	
sedávat	impf	
sedět	impf	posedět
sedřít	pf	sdírat
sehnat	pf	shánět
sehnout	pf	
sejmout	pf	
sejít	pf	scházet
sekat	impf	seknout
seknout	pf	sekat
sekýrovat	impf	
selhat	pf	selhávat
selhávat	impf	selhat
senzibilizovat	impf	
sepnout	pf	spínat
seprat	pf	
servat	pf	
servírovat	impf	naservírovat
sesadit	pf	sesazovat
sesednout	pf	sesedat,sesedávat
seskupit	pf	seskupovat
seslat	pf	
sesout	pf	sesouvat
sestavit	pf	sestavovat
sestoupit	pf	sestupovat
sestrojit	pf	sestrojovat
sestrojovat	impf	sestrojit
sestupovat	impf	
sestávat	impf	
setkat	pf	setkávat
setkávat	impf	
setmít	pf	stmívat
setmět	pf	stmívat
setnout	pf	stínat
setrvat	pf	setrvávat
setřít	pf	stírat
sevřít	pf	svírat
seznamovat	impf	
seznámit	pf	seznamovat
sečkat	pf	
sečíst	pf	sčítat
seřadit	pf	seřazovat
seřazovat	impf	seřadit
seřvat	pf	
sešít	pf	sešívat
sešívat	impf	sešít
shazovat	impf	shodit
shledat	pf	
shlédnout	pf	shlížet
shnít	pf	hnít
shodit	pf	shazovat
shodnout	pf	shodovat
shodovat	impf	shodnout
shovívat	impf	
shovět	pf	shovívat
shořet	pf	shořívat
shrnout	pf	shrnovat
shrnovat	impf	shrnout
shromažďovat	impf	shromáždit
shromáždit	pf	shromažďovat
shrábnout	pf	
shánět	impf	sehnat
simulovat	impf	
sinat	impf	zesinat,zsinat
situovat	impf	
sjednotit	pf	sjednocovat
sjet	pf	sjíždět
sjezdovat	impf	
sjíždět	impf	sjet
skalpovat	impf	
skandovat	impf	
skapat	pf	skapávat
skenovat	impf	
skladovat	impf	
sklapnout	impf	
sklonit	pf	sklánět
sklopit	pf	sklápět
sklouznout	pf	klouzat
skloňovat	impf	vyskloňovat
skládat	impf	složit
sklánět	impf	sklonit
sklát	pf	klát
sklízet	impf	sklidit
skomírat	impf	
skonat	pf	
skončit	pf	končit
skopat	pf	
skosit	pf	
skotačit	impf	doskotačit
skout	pf	
skočit	pf	skákat
skrbit	impf	
skrblit	impf	
skropit	pf	
skrýt	pf	skrývat
skrývat	impf	skrýt
skučet	impf	zaskučet
skvít	impf	
skytnout	impf	
skácet	pf	
skákat	impf	skočit
skýtat	impf	skytnout
skřípat	impf	zaskřípat
skřípnout	pf	
sladit	impf	
slanit	pf	slaňovat
slavit	impf	oslavit
slaňovat	impf	
sledovat	impf	
sledovávat	impf	
slehnout	pf	sléhat
slepit	pf	slepovat
sletět	pf	slétat
slibovat	impf	slíbit
slinit	impf	
slintat	impf	
slitovat	pf	
slout	impf	
sloučit	pf	
sloužit	impf	posloužit
složit	pf	skládat
slunit	pf	slunívat
slušet	impf	
slušánkovat	impf	
slynout	impf	
slyšet	impf	uslyšet
slzet	impf	
slábnout	impf	zeslábnout
slézt	pf	slézat
slíbit	pf	slibovat
slídit	impf	
slít	pf	slévat
slýchat	impf	
slýchávat	impf	
smazat	pf	mazat
smažit	impf	osmažit,usmažit
smekat	impf	
smeknout	pf	smekat
smetat	impf	
smilnit	impf	
smilovat	pf	
smirkovat	impf	
smluvit	pf	
smontovat	pf	montovat
smrdět	impf	
smrkat	impf	smrknout
smrknout	pf	smrkat
smutnit	impf	
smát	impf	zasmát
smísit	pf	směšovat
smířit	pf	smiřovat
smýkat	impf	smýknout
smýknout	pf	
směnit	pf	směňovat
směstnat	pf	
smět	impf	
směňovat	impf	směnit
směřovat	impf	
snažit	impf	
snižovat	impf	
snoubit	impf	zasnoubit
snožit	pf	
snášet	impf	snést
snést	pf	snášet
snídat	impf	
snímat	impf	
snímkovat	impf	
sníst	pf	jíst
snít	impf	
snívat	impf	
snížit	pf	snižovat
sněžit	impf	
solit	impf	osolit
soptit	impf	
soucítit	impf	
soudit	impf	odsoudit,posoudit
souhlasit	impf	
soukat	impf	
souložit	impf	
sousedit	impf	
soustružit	impf	
soustředit	pf	soustřeďovat
soustřeďovat	impf	soustředit
sout	impf	sesout
soutěžit	impf	zasoutěžit
souviset	impf	
sočit	impf	
spadat	impf	spadnout
spadnout	pf	
spakovat	pf	
spalovat	impf	
spapat	pf	papat
spasit	pf	
spatřit	pf	spatřovat
spatřovat	impf	spatřit
spařit	pf	spařovat
specifikovat	impf	
spekulovat	impf	
spiknout	pf	kout pikle
spinkat	impf	
splatit	pf	splácet
splnit	pf	plnit,splňovat
splácet	impf	splatit
spláchnout	pf	splachovat
splácnout	pf	
splést	pf	plést
splňovat	impf	
spojit	pf	spojovat
spojovat	impf	spojit
spokojit	pf	spokojovat
spolknout	pf	
spolupracovat	impf	
spoléhat	impf	spolehnout
sponzorovat	impf	
sportovat	impf	zasportovat
spotřebovat	pf	spotřebovávat
spouštět	impf	spustit
spočinout	pf	spočívat
spočíst	pf	
spočítat	pf	počítat
spočívat	impf	
spořit	impf	
spořádat	pf	pořádat
spravit	pf	spravovat
spravovat	impf	spravit
sprchnout	pf	
sprchovat	impf	osprchovat
sprovodit	pf	sprovázet
spustit	pf	spouštět
spáchat	pf	páchat
spálit	pf	spalovat
spást	pf	spásat
spát	impf	
spávat	impf	
spéct	pf	spékat
spílat	impf	
spínat	impf	sepnout
spěchat	impf	
spět	impf	
spřáhnout	pf	spřahat,spřahovat
srazit	pf	srážet
srdíčkovat	impf	zasrdíčkovat
srkat	impf	srknout
srknout	pf	srkat
srovnat	pf	srovnávat
srovnávat	impf	
srát	impf	nasrat
srážet	impf	
srůst	pf	srůstat
srůstat	impf	
stanovat	impf	
stanovit	pf	stanovovat
stanovovat	impf	stanovit
starat	impf	postarat
starati	impf	
stavět	impf	postavit
stepovat	impf	
stihnout	pf	stíhat
stisknout	pf	
stkvít	impf	
stlačit	pf	
stlačovat	impf	
stlát	impf	ustlat
stmívat	impf	setmít
stolovat	impf	
stonat	impf	
stopit	pf	stápět
stopovat	impf	
stoupat	impf	stoupnout
stoupit	pf	
stoupnout	pf	stoupat
strachovat	impf	
strašit	impf	
strhat	pf	
strhnout	pf	strhávat
stridulovat	impf	
strkat	impf	strčit
strojit	impf	přistrojit,ustrojit,zastrojit
strouhat	impf	
strpět	pf	trpět
strádat	impf	
strávit	pf	stravovat,trávit
strčit	pf	strkat
stuchnout	pf	
studovat	impf	nastudovat,vystudovat
stuhnout	pf	
stupňovat	impf	
stvořit	pf	tvořit
stvrdit	pf	stvrzovat
stydět	impf	
stáhnout	pf	stahovat
stárnout	impf	zestárnout
stát	pf	stávat
stávat	impf	
stávkovat	impf	
stékat	impf	stéct
sténat	impf	zasténat
stíhat	impf	stihnout
stínit	impf	
stírat	impf	setřít
stít	pf	stínat
stíti	pf	
stýkat	impf	
stýskat	impf	
stěhovat	impf	přestěhovat
stěžovat	impf	postěžovat
střelit	pf	střílet
střetat	impf	
střetnout	pf	střetat
střežit	impf	
střihnout	pf	stříhat
střádat	impf	nastřádat
stříci	impf	
střídat	impf	
stříhat	impf	střihnout
stříkat	impf	stříknout,postříkat
střílet	impf	střelit
střílívat	impf	
sublimovat	impf	
sundat	pf	sundavat
sunout	impf	
sušit	impf	osušit,usušit
svalit	pf	svalovat
svařit	pf	svářet
svařovat	impf	
svléct	pf	svlékat
svlékat	impf	svléknout
svléknout	pf	svlékat
svolat	pf	svolávat
svolit	pf	
svraštit	pf	vraštit
svrbět	impf	
svrhnout	pf	svrhávat
svádět	impf	svést
svázat	pf	svazovat
svářet	impf	
svářit	pf	
svést	pf	svádět
svézt	pf	svážet
svíjet	impf	
svírat	impf	sevřít
svítit	impf	posvítit,zasvítit
svědčit	impf	
svědět	impf	
svěsit	pf	
světit	impf	posvětit
svěřit	pf	svěřovat
svěřovat	impf	svěřit
sykat	impf	
sympatizovat	impf	
sypat	impf	posypat
systematizovat	impf	
syčet	impf	
sáhnout	pf	sahat
sálat	impf	
sát	impf	
sáti	impf	
sázet	impf	nasázet
síci	impf	
síct	impf	
sídlit	impf	
sílit	impf	posílit
sípat	impf	
sít	impf	zasít
sčesat	pf	
sčuchnout	pf	sčuchávat
sčítat	impf	sečíst
tahat	impf	
tajit	impf	
tancovat	impf	zatancovat
tanout	impf	
tančit	impf	zatančit
tarasit	impf	zatarasit
tasit	impf	
tavit	impf	roztavit
tejrat	impf	
telefonovat	impf	zatelefonovat
telit	impf	otelit
tenčit	impf	
tepat	impf	
tesat	impf	
testovat	impf	otestovat
tetovat	impf	potetovat,vytetovat
tichnout	impf	utichat
tikat	impf	zatikat
tipnout	pf	
tipovat	impf	tipnout
tisknout	impf	
tišit	impf	utišit
tknout	pf	
tkvít	impf	
tkvět	impf	
tkát	impf	utkat
tlachat	impf	
tlačit	impf	dotlačit,přitlačit
tleskat	impf	
tlouci	impf	
tlouct	impf	
tloustnout	impf	ztloustnout
tlumit	impf	ztlumit
tlumočit	impf	
tlít	impf	
tmít	impf	
tokat	impf	zatokat
tolerovat	impf	
tonout	impf	
topit	impf	
topořit	impf	ztopořit
toulat	impf	
toulit	impf	
toužit	impf	zatoužit
točit	impf	dotočit,otočit,přitočit
točívat	impf	
transliterovat	impf	
transplantovat	impf	
tratit	impf	
traumatizovat	impf	
trefit	pf	trefovat
trestat	impf	potrestat
trhat	impf	trhnout
trhnout	pf	
trkat	impf	trknout
trknout	pf	trkat
trnout	impf	
troubit	impf	zatroubit
troufat	impf	troufnout
troufnout	pf	troufat
trpívat	impf	
trpět	impf	protrpět,přetrpět,utrpět
trtkat	impf	
truchlit	impf	
trucovat	impf	
trudit	impf	
trvat	impf	
tryskat	impf	
trápit	impf	potrápit
trávit	impf	strávit
trénovat	impf	
trýznit	impf	
trčet	impf	
tuhnout	impf	
tulit	impf	přitulit
tušit	impf	
tvořit	impf	stvořit
tvořívat	impf	
tvrdit	impf	
tvrdnout	impf	ztvrdnout
tvářet	impf	
tvářit	impf	zatvářit
tykat	impf	
tábořit	impf	
táhnout	impf	natáhnout
tápat	impf	
tápávat	impf	
tát	impf	roztát
tázat	impf	
téci	impf	
téct	impf	
títi	impf	
tížit	impf	
týkat	impf	
týrat	impf	
týt	impf	
těkat	impf	roztěkat
těsnit	impf	
těšit	impf	
těžit	impf	
těžknout	impf	ztěžknout
třepetat	impf	zatřepetat
třepit	impf	roztřepit
třetit	impf	roztřetit
třpytit	impf	
třást	impf	potřást,zatřást
tříbit	impf	
třídit	impf	
třískat	impf	třísknout
třísknout	pf	
třít	impf	
tříštit	impf	
ubalit	impf	ubalovat
ubezpečit	pf	ubezpečovat
ubezpečovat	impf	
ubičovat	pf	
ubližovat	impf	ublížit
ublížit	pf	ubližovat
ubrat	pf	ubírat
ubránit	pf	bránit
ubytovat	pf	ubytovávat
ubíhat	impf	uběhnout
ubírat	impf	ubrat
ubývat	impf	
uběhnout	pf	ubíhat
uchopit	pf	uchopovat
uchopovat	impf	uchopit
uchovat	pf	uchovávat
uchovávat	impf	uchovat
uchránit	pf	chránit
uchýlit	pf	uchylovat
ucpat	pf	ucpávat
uctít	pf	uctívat
uctívat	impf	
udat	pf	udávat
udeřit	pf	
udit	impf	
udivit	pf	udivovat
udivovat	impf	udivit
udobřit	pf	
udržet	pf	udržovat
udržovat	impf	udržet
udusit	pf	dusit
udělat	pf	dělat
udělit	pf	udělovat
udělovat	impf	
uhasit	pf	hasit
uhladit	pf	uhlazovat,hladit
uhnat	pf	
uhodit	pf	
uhodnout	pf	
uhradit	pf	
uhranout	pf	uhranovat
uhádnout	pf	
uhájit	pf	
uhánět	impf	
ujařmit	pf	
ujet	pf	ujíždět
ujistit	pf	ujišťovat
ujišťovat	impf	
ujmout	pf	ujímat
ukamenovat	pf	kamenovat
ukazovat	impf	ukázat
ukašlat	impf	
uklidit	pf	uklízet
uklidnit	pf	uklidňovat
uklidňovat	impf	
uklouznout	pf	
ukládat	impf	uložit
uklízet	impf	uklidit
ukojit	pf	ukájet
ukolébat	pf	
ukončit	pf	ukončovat
ukopat	pf	ukopávat
ukousnout	pf	ukusovat
ukrojit	pf	ukrajovat
ukročit	pf	
ukrádat	impf	ukrást
ukrást	pf	krást,ukrádat
ukrýt	pf	ukrývat
ukusovat	impf	ukousnout
ukvapit	pf	
ukájet	impf	
ukázat	pf	ukazovat
ukáznit	pf	
ukřižovat	pf	
ulehnout	pf	uléhat
ulehčit	pf	ulehčovat
ulevit	pf	ulevovat
ulomit	pf	lámat
uloupit	pf	
ulovit	pf	
uložit	pf	ukládat
ulít	pf	ulévat
umazat	pf	mazat,umazávat
umazávat	impf	umazat
umlčet	pf	umlčovat
umocnit	pf	mocnit
umožnit	pf	umožňovat
umožňovat	impf	
umrtvit	pf	umrtvovat
umučit	pf	mučit
umírat	impf	
umístit	pf	umisťovat
umýt	pf	umývat,mýt
umývat	impf	
umět	impf	
umřít	pf	umírat
unavit	pf	unavovat
unavovat	impf	
unikat	impf	uniknout
uniknout	pf	
unáhlit	pf	
unášet	impf	
unést	pf	unášet
uondat	impf	uondávat
upadnout	pf	upadat
upalovat	impf	upálit
upejpat	impf	
upevnit	pf	upevňovat
uplatit	pf	uplácet
uplatnit	pf	uplatňovat
uplatňovat	impf	uplatnit
uplácet	impf	uplatit
upláchnout	pf	
uplést	pf	plést
uposlechnout	pf	
upotřebit	pf	
upoutat	pf	upoutávat
upoutávat	impf	upoutat
upozornit	pf	upozorňovat
upozorňovat	impf	
upracovat	pf	upracovávat
upravit	pf	
upravovat	impf	
uprchnout	pf	prchat
upsat	pf	upisovat
upustit	pf	upouštět
upálit	pf	upalovat
upéct	pf	péct
upínat	impf	upnout
upírat	impf	upřít
upřesnit	pf	upřesňovat
upřít	pf	upírat
uradit	pf	radit
urazit	pf	urážet
urovnat	pf	urovnávat
urychlit	pf	urychlovat
urychlovat	impf	urychlit
urážet	impf	
určit	pf	určovat
určovat	impf	
usadit	pf	usazovat
uschnout	pf	
useknout	pf	usekávat
usilovat	impf	
uskladnit	pf	uskladňovat
uskutečnit	pf	uskutečňovat
uskutečňovat	impf	
uskřinout	pf	
uslyšet	pf	slyšet
usmrcovat	impf	usmrtit
usmrtit	pf	usmrcovat
usmát	pf	usmívat
usmívat	impf	
usmířit	pf	usmiřovat
usnadnit	pf	
usnadňovat	impf	
usnout	pf	usínat
usoudit	pf	usuzovat
uspat	pf	uspávat
uspokojit	pf	uspokojovat
uspořit	pf	spořit
uspořádat	pf	pořádat
uspávat	impf	uspat
uspíšit	pf	
uspěchat	pf	
uspět	pf	
ustavit	pf	
ustlat	pf	stlát
ustoupit	pf	ustupovat
ustrnout	pf	ustrnovat
ustrojit	pf	ustrojovat
ustupovat	impf	
usuzovat	impf	usoudit
usvědčit	pf	
usínat	impf	usnout
utichat	impf	utichnout
utichnout	pf	utichat
utiskovat	impf	
utišit	pf	
utkat	pf	
utlačovat	impf	
utopit	pf	topit
utopiti	pf	topit
utratit	pf	utrácet
utrhnout	pf	
utrpět	pf	trpět
utrácet	impf	
utrápit	pf	
utvořit	pf	utvářet
utáhnout	pf	utahovat
utéci	pf	
utéct	pf	utíkat
utíkat	impf	utéct
utírat	impf	utřít
utěsnit	impf	utěsňovat
utěsňovat	impf	utěsnit
utěšit	pf	utěšovat
utěšovat	impf	utěšit
utřít	pf	utírat
uvařit	pf	vařit
uvažovat	impf	uvážit
uveřejnit	pf	uveřejňovat
uvidět	pf	vidět
uvodit	pf	uvozovat
uvolit	pf	
uvolnit	pf	
uvolňovat	impf	
uvozovat	impf	uvodit
uvádět	impf	
uvázat	pf	uvazovat
uvážit	pf	uvažovat
uvést	pf	uvádět
uvézt	pf	
uvědomit	pf	uvědomovat
uvědomovat	impf	
uvěznit	pf	věznit
uvěřit	pf	
uzamykat	impf	uzamknout
uzavřít	pf	uzavírat
uzdravit	pf	uzdravovat
uzemnit	pf	
uzmout	pf	
uznat	pf	uznávat
uznávat	impf	uznat
uzákonit	pf	
učesat	pf	česat
učinit	pf	činit
učit	impf	naučit
učíst	pf	
uřvat	pf	uřvávat
ušetřit	pf	šetřit
uškrtit	pf	
uštknout	pf	
uštědřit	pf	
uživit	pf	
užít	pf	užívat
užíti	pf	
užívat	impf	
vadit	impf	
vadnout	impf	zvadnout
vakcinovat	impf	navakcinovat
valchovat	impf	
valit	impf	
vanout	impf	
varovat	impf	
vařit	impf	uvařit
vařívat	impf	
vbíhat	impf	vběhnout
vběhnout	pf	vbíhat
vdechnout	pf	vdechovat
vdmychovat	impf	
vdát	pf	vdávat
vdávat	impf	vdát
vegetovat	impf	
vehnat	pf	vhánět
vejít	pf	vcházet
velebit	impf	
velet	impf	
vepsat	pf	vpisovat
verbovat	impf	naverbovat
veslovat	impf	
vetřít	pf	vtírat
večeřet	impf	povečeřet
večeřívat	impf	
vhrknout	pf	
vidět	impf	uvidět
vinit	impf	obvinit
vinout	impf	
vinšovat	impf	
viset	impf	
vjet	pf	vjíždět
vjíždět	impf	vjet
vkapat	pf	vkapávat
vkročit	pf	vkráčet
vlastnit	impf	
vlepit	pf	vlepovat
vlhnout	impf	zvlhnout
vlichotit	pf	
vlnit	impf	
vloupat	pf	
vločkovat	impf	
vložit	pf	vkládat
vládnout	impf	
vlát	impf	
vléci	impf	
vléct	impf	
vlézt	pf	vlézat
vmáčknout	pf	vmačkat
vměstnat	pf	
vměšovat	impf	vmísit
vnucovat	impf	
vnutit	pf	
vnést	pf	vnášet
vnímat	impf	
vodit	impf	
volat	impf	zavolat
volit	impf	zvolit
volávat	impf	
vonět	impf	zavonět
voskovat	impf	
vozit	impf	
voňánkovat	impf	
vpeřit	pf	
vpisovat	impf	vepsat
vplést	pf	vplétat
vplétat	impf	vplést
vplížit	pf	
vpravit	pf	vpravovat
vpustit	pf	vpouštět
vracet	impf	vrátit
vracívat	impf	
vrazit	pf	vrážet
vraštit	impf	svraštit
vraždit	impf	zavraždit
vrcholit	impf	vyvrcholit
vrhat	impf	vrhnout
vrhnout	pf	vrhat
vrkat	impf	vrknout
vrknout	pf	
vroukat	impf	
vrstvit	impf	navrstvit,zvrstvit
vrtat	impf	
vrtět	impf	zavrtět
vrátit	pf	vracet
vrážet	impf	vrazit
vrčet	impf	zavrčet
vršit	impf	navršit
vsadit	pf	vsázet,vsazovat
vstoupit	pf	vstupovat
vstrčit	pf	
vstupovat	impf	
vstát	pf	vstávat
vstávat	impf	
vstřebat	pf	vstřebávat
vstřelit	pf	
vtipkovat	impf	
vtrhnout	pf	
vtírat	impf	vetřít
vtělit	pf	
vtřít	pf	vtírat
vybafnout	pf	
vybalit	pf	vybalovat
vybarvit	pf	
vybavit	pf	vybavovat
vybavovat	impf	
vybičovat	pf	vybičovávat
vybodnout	pf	
vybouchnout	pf	vybuchovat
vybrat	pf	vybírat
vybreptat	pf	breptat
vybuchnout	pf	
vybumbat	pf	bumbat
vybíhat	impf	vyběhnout
vybírat	impf	
vyběhat	pf	
vyběhnout	pf	vybíhat
vychladit	pf	
vychloubat	impf	
vychovat	pf	vychovávat
vychovávat	impf	
vychutnat	pf	vychutnávat
vychutnávat	impf	
vycházet	impf	
vycpat	pf	vycpávat
vycvičit	pf	cvičit
vydat	pf	vydávat
vydechnout	pf	
vydražit	pf	vydražovat
vydržet	pf	vydržovat
vydržovat	impf	
vydávat	impf	
vydědit	pf	
vydělat	pf	vydělávat
vydělávat	impf	
vyděsit	pf	děsit
vyfiltrovat	pf	
vyfotit	pf	fotit
vyfotografovat	pf	fotografovat
vyhazovat	impf	vyhodit
vyhladit	pf	vyhlazovat
vyhlašovat	impf	
vyhledat	pf	vyhledávat,hledat
vyhledávat	impf	vyhledat
vyhlásit	pf	vyhlašovat
vyhlédat	impf	
vyhlédnout	pf	vyhlížet,vyhlédat
